ID,False_ID,LON,LAT,Species_Na,Family,Vegetation,Life_Form,No_of_Indi
4969,1-And-37,93.83938545,6.770145774,Oroxylum indicum,Acanthaceae,Rhizophora,T,1
4544,1-And-355,92.61352778,11.69780556,Pajanelia longifolia,Bignoneaceae,Mangrove,T,1
805,1-And-126,93.04730429,11.83915955,Pajanelia longifolia,Bignoneaceae,Rhizophora,T,12
4344,1-And-343,92.62808459,11.43994305,Pajanelia longifolia,Bignoneaceae,Rhizophora,T,1
794,1-And-126,93.04730429,11.83915955,Pajanelia longifolia,Bignoneaceae,Rhizophora,T,10
59631,1-Nic-8,93.51222222,8.036083333,Palaquium semaram,Sapotaceae,Rhizophora,T,1
10001,1-And-638,92.46770231,10.53464675,Pandanus dubius,Pandanaceae,Littoral Swamp,T,1
9180,1-And-617,92.59197456,10.67945188,Pandanus dubius,Pandanaceae,Littoral Swamp,T,10
9186,1-And-617,92.59197456,10.67945188,Pandanus dubius,Pandanaceae,Littoral Swamp,T,8
3095,1-And-28,92.81527204,12.13209656,Pandanus dubius,Pandanaceae,Rhizophora,T,6
58883,1-Nic-504,93.90892609,7.038830836,Pandanus leram,Pandanaceae,Mangrove,T,1
8646,1-And-601,92.57286111,10.80094665,Pandanus tectorius,Pandanaceae,Littoral Swamp,T,1
8759,1-And-605,92.4870165,10.51861259,Pandanus tectorius,Pandanaceae,Littoral Swamp,T,1
8832,1-And-608,92.42000365,10.60898788,Pandanus tectorius,Pandanaceae,Littoral Swamp,T,1
8972,1-And-612,92.46378793,10.85941388,Pandanus tectorius,Pandanaceae,Littoral Swamp,T,1
9172,1-And-617,92.59197456,10.67945188,Pandanus tectorius,Pandanaceae,Littoral Swamp,T,1
59544,1-Nic-56,93.64582756,7.121034961,Pandanus tectorius,Pandanaceae,Littoral Swamp,T,1
59563,1-Nic-56,93.64582756,7.121034961,Pandanus tectorius,Pandanaceae,Littoral Swamp,T,32
8771,1-And-605,92.4870165,10.51861259,Pandanus tectorius,Pandanaceae,Littoral Swamp,T,2
8844,1-And-608,92.42000365,10.60898788,Pandanus tectorius,Pandanaceae,Littoral Swamp,T,8
8853,1-And-608,92.42000365,10.60898788,Pandanus tectorius,Pandanaceae,Littoral Swamp,T,16
8981,1-And-612,92.46378793,10.85941388,Pandanus tectorius,Pandanaceae,Littoral Swamp,T,2
58524,1-Nic-37,93.83938545,6.770145774,Pandanus tectorius,Pandanaceae,Lowland swamp,T,1
58537,1-Nic-37,93.83938545,6.770145774,Pandanus tectorius,Pandanaceae,Lowland swamp,T,4
2951,1-And-27,92.81229143,12.12951578,Pandanus tectorius,Pandanaceae,Mangrove,T,1
3346,1-And-29,92.80900556,12.13426635,Pandanus tectorius,Pandanaceae,Mangrove,T,4
8923,1-And-610,92.38632564,10.78439658,Pandanus tectorius,Pandanaceae,Mangrove,T,1
8865,1-And-609,92.38872222,10.78155556,Pandanus tectorius,Pandanaceae,Mangrove,T,7
8932,1-And-610,92.38632564,10.78439658,Pandanus tectorius,Pandanaceae,Mangrove,T,3
8937,1-And-610,92.38632564,10.78439658,Pandanus tectorius,Pandanaceae,Mangrove,T,2
8946,1-And-611,92.39313889,10.77886111,Pandanus tectorius,Pandanaceae,Rhizophora,T,1
59503,1-Nic-54,93.33388889,7.948111111,Pandanus tectorius,Pandanaceae,Rhizophora,T,5
8963,1-And-611,92.39313889,10.77886111,Pandanus tectorius,Pandanaceae,Rhizophora,T,8
59513,1-Nic-55,92.78252778,12.25444444,Pandanus tectorius,Pandanaceae,Syzigium swamp,T,1
59524,1-Nic-55,92.78252778,12.25444444,Pandanus tectorius,Pandanaceae,Syzigium swamp,T,12
4421,1-And-348,92.64855556,11.644,Parishia insignis,Anacardiaceae,Mangrove,T,1
5334,1-And-386,92.724,12.10219444,Parishia insignis,Anacardiaceae,Mangrove,T,1
7905,1-And-531,92.79564025,12.90798919,Parishia insignis,Anacardiaceae,Mangrove,T,1
4345,1-And-343,92.62808459,11.43994305,Parishia insignis,Anacardiaceae,Rhizophora,T,1
4356,1-And-343,92.62808459,11.43994305,Parishia insignis,Anacardiaceae,Rhizophora,T,16
4970,1-And-37,93.83938545,6.770145774,Parishia insignis,Anacardiaceae,Rhizophora,T,1
59632,1-Nic-8,93.51222222,8.036083333,Pavetta indica,Rubiaceae,Rhizophora,S,1
2954,1-And-27,92.81229143,12.12951578,Phoenix paludosa,Arecaceae,Mangrove,T,15
2964,1-And-271,92.90600318,12.47295168,Phoenix paludosa,Arecaceae,Mangrove,T,9
3085,1-And-278,92.89687017,12.45467274,Phoenix paludosa,Arecaceae,Mangrove,T,9
3646,1-And-31,92.80278045,12.13192262,Phoenix paludosa,Arecaceae,Mangrove,T,1
8924,1-And-610,92.38632564,10.78439658,Phoenix paludosa,Arecaceae,Mangrove,T,1
5008,1-And-371,92.73314547,11.69898553,Phrynium pubinerve,Marantaceae,Avicennia,H,8
4551,1-And-355,92.61352778,11.69780556,Phrynium pubinerve,Marantaceae,Mangrove,H,3
783,1-And-126,93.04730429,11.83915955,Phrynium pubinerve,Marantaceae,Rhizophora,H,3
4998,1-And-371,92.73314547,11.69898553,Phyllanthus columnaris,Euphorbiaceae,Avicennia,S,1
58641,1-Nic-42,93.91141369,7.032599437,Phyllanthus gomphocarpus,Euphorbiaceae,Littoral Swamp,S,2
58843,1-Nic-502,93.86255556,6.816388889,Pinanga coronata,Arecaceae,Littoral Swamp,T,1
58853,1-Nic-502,93.86255556,6.816388889,Pinanga coronata,Arecaceae,Littoral Swamp,T,6
59385,1-Nic-520,93.85222222,6.818277778,Pinanga coronata,Arecaceae,Littoral Swamp,T,1
59399,1-Nic-520,93.85222222,6.818277778,Pinanga coronata,Arecaceae,Littoral Swamp,T,1
59564,1-Nic-56,93.64582756,7.121034961,Pinanga coronata,Arecaceae,Littoral Swamp,T,7
4545,1-And-355,92.61352778,11.69780556,Pinanga coronata,Arecaceae,Mangrove,T,1
4569,1-And-355,92.61352778,11.69780556,Pinanga coronata,Arecaceae,Mangrove,T,4
524,1-And-118,93.05612671,11.84197222,Pinanga coronata,Arecaceae,Rhizophora,T,4
530,1-And-118,93.05612671,11.84197222,Pinanga coronata,Arecaceae,Rhizophora,T,4
3892,1-And-321,92.59138889,11.56805556,Pinanga coronata,Arecaceae,Rhizophora,T,1
59525,1-Nic-55,92.78252778,12.25444444,Pinanga coronata,Arecaceae,Syzigium swamp,T,9
5009,1-And-371,92.73314547,11.69898553,Piper betle,Piperaceae,Avicennia,C,8
59416,1-Nic-520,93.85222222,6.818277778,Piper betle,Piperaceae,Littoral Swamp,C,4
59463,1-Nic-523,93.39619178,7.995731012,Piper betle,Piperaceae,Littoral Swamp,C,1
59537,1-Nic-55,92.78252778,12.25444444,Piper betle,Piperaceae,Syzigium swamp,C,1
59648,1-Nic-8,93.51222222,8.036083333,Piper pedicellosum,Piperaceae,Rhizophora,C,1
10002,1-And-638,92.46770231,10.53464675,Pisonia umbellifera,Nyctaginaceae,Littoral Swamp,T,1
515,1-And-118,93.05612671,11.84197222,Pisonia umbellifera,Nyctaginaceae,Rhizophora,T,1
8973,1-And-612,92.46378793,10.85941388,Planchonella longipetiolata,Sapotaceae,Littoral Swamp,T,1
4422,1-And-348,92.64855556,11.644,Planchonella longipetiolata,Sapotaceae,Mangrove,T,1
525,1-And-118,93.05612671,11.84197222,Planchonella longipetiolata,Sapotaceae,Rhizophora,T,2
3822,1-And-316,92.5411913,11.56309929,Planchonella longipetiolata,Sapotaceae,Rhizophora,T,1
3830,1-And-316,92.5411913,11.56309929,Planchonella longipetiolata,Sapotaceae,Rhizophora,T,6
3840,1-And-317,92.54945387,11.5617699,Planchonella longipetiolata,Sapotaceae,Rhizophora,T,1
3843,1-And-317,92.54945387,11.5617699,Planchonella longipetiolata,Sapotaceae,Rhizophora,T,1
4002,1-And-328,92.53766667,11.58425,Planchonella longipetiolata,Sapotaceae,Rhizophora,T,1
4440,1-And-348,92.64855556,11.644,Planchonia andamanica,Lecithydaceae,Mangrove,T,4
3831,1-And-316,92.5411913,11.56309929,Planchonia andamanica,Lecithydaceae,Rhizophora,T,1
3902,1-And-321,92.59138889,11.56805556,Planchonia andamanica,Lecithydaceae,Rhizophora,T,2
4357,1-And-343,92.62808459,11.43994305,Planchonia andamanica,Lecithydaceae,Rhizophora,T,1
10355,1-And-71,92.75241667,12.24408333,Planchonia andamanica,Myrtaceae,Rhizophora,T,3
4423,1-And-348,92.64855556,11.644,Planchonia valida,Lecithydaceae,Mangrove,T,1
4546,1-And-355,92.61352778,11.69780556,Planchonia valida,Lecithydaceae,Mangrove,T,1
4971,1-And-37,93.83938545,6.770145774,Planchonia valida,Lecithydaceae,Rhizophora,T,1
5424,1-And-39,93.86184804,6.81914054,Planchonia valida,Lecithydaceae,Rhizophora,T,1
8795,1-And-606,92.50716667,10.51374617,Plecospermum spinosum,Moraceae,Littoral Swamp,S,6
59530,1-Nic-55,92.78252778,12.25444444,Pluchea indica,Asteraceae,Syzigium swamp,S,1
4424,1-And-348,92.64855556,11.644,Podocarpus neriifolius,Podocarpaceae,Mangrove,T,1
1673,1-And-221,92.85019444,12.86419444,Pogonatherum paniceum,Poaceae,Mangrove,H,33
3643,1-And-31,92.80278045,12.13192262,Polyalthia andamanica,Annonaceae,Mangrove,T,1
4547,1-And-355,92.61352778,11.69780556,Polyalthia andamanica,Annonaceae,Mangrove,T,1
4984,1-And-37,93.83938545,6.770145774,Polyalthia andamanica,Annonaceae,Rhizophora,T,3
58619,1-Nic-42,93.91141369,7.032599437,Polyalthia lateriflora,Annonaceae,Littoral Swamp,T,1
58637,1-Nic-42,93.91141369,7.032599437,Polyalthia lateriflora,Annonaceae,Littoral Swamp,T,3
58844,1-Nic-502,93.86255556,6.816388889,Polyalthia lateriflora,Annonaceae,Littoral Swamp,T,1
58655,1-Nic-43,93.90684509,7.02976304,Polyalthia lateriflora,Annonaceae,Lowland swamp,T,1
58667,1-Nic-43,93.90684509,7.02976304,Polyalthia lateriflora,Annonaceae,Lowland swamp,T,8
3848,1-And-317,92.54945387,11.5617699,Polyalthia lateriflora,Annonaceae,Rhizophora,T,6
59386,1-Nic-520,93.85222222,6.818277778,Polyalthia parkinsonii,Annonaceae,Littoral Swamp,T,1
3877,1-And-320,92.59136111,11.56811111,Polyalthia parkinsonii,Annonaceae,Rhizophora,T,2
3893,1-And-321,92.59138889,11.56805556,Polyalthia parkinsonii,Annonaceae,Rhizophora,T,1
3903,1-And-321,92.59138889,11.56805556,Polyalthia parkinsonii,Annonaceae,Rhizophora,T,4
3910,1-And-321,92.59138889,11.56805556,Polyalthia parkinsonii,Annonaceae,Rhizophora,T,6
3996,1-And-327,92.53766667,11.58425,Polyalthia parkinsonii,Annonaceae,Rhizophora,T,1
4003,1-And-328,92.53766667,11.58425,Polyalthia parkinsonii,Annonaceae,Rhizophora,T,1
4018,1-And-328,92.53766667,11.58425,Polyalthia parkinsonii,Annonaceae,Rhizophora,T,14
10003,1-And-638,92.46770231,10.53464675,Pometia pinnata,Sapindaceae,Littoral Swamp,T,1
10015,1-And-638,92.46770231,10.53464675,Pometia pinnata,Sapindaceae,Littoral Swamp,T,8
59387,1-Nic-520,93.85222222,6.818277778,Pometia pinnata,Sapindaceae,Littoral Swamp,T,1
59451,1-Nic-523,93.39619178,7.995731012,Pometia pinnata,Sapindaceae,Littoral Swamp,T,1
59457,1-Nic-523,93.39619178,7.995731012,Pometia pinnata,Sapindaceae,Littoral Swamp,T,5
59565,1-Nic-56,93.64582756,7.121034961,Pometia pinnata,Sapindaceae,Littoral Swamp,T,2
4972,1-And-37,93.83938545,6.770145774,Pometia pinnata,Sapindaceae,Rhizophora,T,1
59504,1-Nic-54,93.33388889,7.948111111,Pometia pinnata,Sapindaceae,Rhizophora,T,3
59514,1-Nic-55,92.78252778,12.25444444,Pometia pinnata,Sapindaceae,Syzigium swamp,T,1
59526,1-Nic-55,92.78252778,12.25444444,Pometia pinnata,Sapindaceae,Syzigium swamp,T,3
59566,1-Nic-56,93.64582756,7.121034961,Pongamia glabra,Myrtaceae,Littoral Swamp,T,6
1682,1-And-221,92.85019444,12.86419444,Pongamia glabra,Fabaceae,Mangrove,T,8
59515,1-Nic-55,92.78252778,12.25444444,Pongamia glabra,Myrtaceae,Syzigium swamp,T,1
8647,1-And-601,92.57286111,10.80094665,Pongamia pinnata,Fabaceae,Littoral Swamp,T,1
8666,1-And-601,92.57286111,10.80094665,Pongamia pinnata,Fabaceae,Littoral Swamp,T,8
8760,1-And-605,92.4870165,10.51861259,Pongamia pinnata,Fabaceae,Littoral Swamp,T,1
8779,1-And-605,92.4870165,10.51861259,Pongamia pinnata,Fabaceae,Littoral Swamp,T,4
8833,1-And-608,92.42000365,10.60898788,Pongamia pinnata,Fabaceae,Littoral Swamp,T,1
8845,1-And-608,92.42000365,10.60898788,Pongamia pinnata,Fabaceae,Littoral Swamp,T,3
8854,1-And-608,92.42000365,10.60898788,Pongamia pinnata,Fabaceae,Littoral Swamp,T,10
8974,1-And-612,92.46378793,10.85941388,Pongamia pinnata,Fabaceae,Littoral Swamp,T,1
8982,1-And-612,92.46378793,10.85941388,Pongamia pinnata,Fabaceae,Littoral Swamp,T,50
8987,1-And-612,92.46378793,10.85941388,Pongamia pinnata,Fabaceae,Littoral Swamp,T,8
9173,1-And-617,92.59197456,10.67945188,Pongamia pinnata,Fabaceae,Littoral Swamp,T,1
1674,1-And-221,92.85019444,12.86419444,Pongamia pinnata,Fabaceae,Mangrove,T,11
1689,1-And-222,92.84825,12.86038889,Pongamia pinnata,Fabaceae,Mangrove,T,1
3337,1-And-29,92.80900556,12.13426635,Pongamia pinnata,Fabaceae,Mangrove,T,1
3347,1-And-29,92.80900556,12.13426635,Pongamia pinnata,Fabaceae,Mangrove,T,4
3644,1-And-31,92.80278045,12.13192262,Pongamia pinnata,Fabaceae,Mangrove,T,2
4081,1-And-332,92.7308599,11.55975605,Pongamia pinnata,Fabaceae,Mangrove,T,1
4459,1-And-350,92.65988889,11.82608333,Pongamia pinnata,Fabaceae,Mangrove,T,1
8925,1-And-610,92.38632564,10.78439658,Pongamia pinnata,Fabaceae,Mangrove,T,1
8938,1-And-610,92.38632564,10.78439658,Pongamia pinnata,Fabaceae,Mangrove,T,10
503,1-And-118,93.05612671,11.84197222,Pongamia pinnata,Fabaceae,Rhizophora,T,1
771,1-And-126,93.04730429,11.83915955,Pongamia pinnata,Fabaceae,Rhizophora,T,1
3823,1-And-316,92.5411913,11.56309929,Pongamia pinnata,Fabaceae,Rhizophora,T,1
3832,1-And-316,92.5411913,11.56309929,Pongamia pinnata,Fabaceae,Rhizophora,T,1
4963,1-And-37,93.83938545,6.770145774,Pongamia pinnata,Fabaceae,Rhizophora,T,1
8947,1-And-611,92.39313889,10.77886111,Pongamia pinnata,Fabaceae,Rhizophora,T,1
8955,1-And-611,92.39313889,10.77886111,Pongamia pinnata,Fabaceae,Rhizophora,T,15
8964,1-And-611,92.39313889,10.77886111,Pongamia pinnata,Fabaceae,Rhizophora,T,10
58646,1-Nic-42,93.91141369,7.032599437,Pothos scandens,Moraceae,Littoral Swamp,C,1
59649,1-Nic-8,93.51222222,8.036083333,Pothos scandens,Moraceae,Rhizophora,C,1
58602,1-Nic-41,93.91160813,7.032627214,Psilotum complanatum,Psilotaceae,Littoral Swamp,H,1
58620,1-Nic-42,93.91141369,7.032599437,Psychotria platyneura,Rubiaceae,Littoral Swamp,T,1
59572,1-Nic-56,93.64582756,7.121034961,Psychotria sarmentosa,Rubiaceae,Littoral Swamp,S,1
4999,1-And-371,92.73314547,11.69898553,Pterocarpus dalbergioides,Fabaceae,Avicennia,T,1
1684,1-And-222,92.84825,12.86038889,Pterocarpus dalbergioides,Fabaceae,Mangrove,T,1
4425,1-And-348,92.64855556,11.644,Pterocarpus dalbergioides,Fabaceae,Mangrove,T,1
7906,1-And-531,92.79564025,12.90798919,Pterocarpus dalbergioides,Fabaceae,Mangrove,T,1
10343,1-And-71,92.75241667,12.24408333,Pterocarpus dalbergioides,Fabaceae,Rhizophora,T,1
8648,1-And-601,92.57286111,10.80094665,Pterocarpus indicus,Fabaceae,Littoral Swamp,T,1
8711,1-And-603,92.54334435,10.53684878,Pterocarpus indicus,Fabaceae,Littoral Swamp,T,1
8717,1-And-603,92.54334435,10.53684878,Pterocarpus indicus,Fabaceae,Littoral Swamp,T,2
8834,1-And-608,92.42000365,10.60898788,Pterocarpus indicus,Fabaceae,Littoral Swamp,T,1
8846,1-And-608,92.42000365,10.60898788,Pterocarpus indicus,Fabaceae,Littoral Swamp,T,4
8855,1-And-608,92.42000365,10.60898788,Pterocarpus indicus,Fabaceae,Littoral Swamp,T,4
8861,1-And-609,92.38872222,10.78155556,Pterocarpus indicus,Fabaceae,Mangrove,T,1
8933,1-And-610,92.38632564,10.78439658,Pterocarpus indicus,Fabaceae,Mangrove,T,4
8948,1-And-611,92.39313889,10.77886111,Pterocarpus indicus,Fabaceae,Rhizophora,T,1
8735,1-And-604,92.53820467,10.53271642,Pterocymbium tinctorium,Sterculiaceae,Littoral Swamp,T,1
8835,1-And-608,92.42000365,10.60898788,Pterocymbium tinctorium,Sterculiaceae,Littoral Swamp,T,1
10004,1-And-638,92.46770231,10.53464675,Pterocymbium tinctorium,Sterculiaceae,Littoral Swamp,T,1
4563,1-And-355,92.61352778,11.69780556,Pterocymbium tinctorium,Sterculiaceae,Mangrove,T,1
7907,1-And-531,92.79564025,12.90798919,Pterocymbium tinctorium,Sterculiaceae,Mangrove,T,1
59620,1-Nic-8,93.51222222,8.036083333,Pterocymbium tinctorium,Fabaceae,Rhizophora,T,1
526,1-And-118,93.05612671,11.84197222,Pterocymbium tinctorium,Sterculiaceae,Rhizophora,T,1
775,1-And-126,93.04730429,11.83915955,Pterocymbium tinctorium,Sterculiaceae,Rhizophora,T,1
795,1-And-126,93.04730429,11.83915955,Pterocymbium tinctorium,Sterculiaceae,Rhizophora,T,4
8736,1-And-604,92.53820467,10.53271642,Pterospermum acerifolium,Sterculiaceae,Littoral Swamp,T,1
5335,1-And-386,92.724,12.10219444,Pterospermum acerifolium,Sterculiaceae,Mangrove,T,1
7908,1-And-531,92.79564025,12.90798919,Pterospermum acerifolium,Sterculiaceae,Mangrove,T,1
4973,1-And-37,93.83938545,6.770145774,Pterospermum acerifolium,Sterculiaceae,Rhizophora,T,1
1632,1-And-219,92.87647222,12.88469444,Pterospermum aceroides,Sterculiaceae,Mangrove,S,2
1675,1-And-221,92.85019444,12.86419444,Pterospermum aceroides,Sterculiaceae,Mangrove,S,1
1690,1-And-222,92.84825,12.86038889,Pterospermum aceroides,Sterculiaceae,Mangrove,S,4
1693,1-And-222,92.84825,12.86038889,Pterospermum aceroides,Sterculiaceae,Mangrove,S,12
2453,1-And-246,92.8483555,12.47859238,Pterygota alata,Sterculiaceae,Mangrove,T,1
5336,1-And-386,92.724,12.10219444,Pterygota alata,Sterculiaceae,Mangrove,T,1
7909,1-And-531,92.79564025,12.90798919,Pterygota alata,Sterculiaceae,Mangrove,T,1
4985,1-And-37,93.83938545,6.770145774,Pterygota alata,Sterculiaceae,Rhizophora,T,1
10344,1-And-71,92.75241667,12.24408333,Pterygota alata,Sterculiaceae,Rhizophora,T,1
59400,1-Nic-520,93.85222222,6.818277778,Rhaphidophora peepla,Araceae,Littoral Swamp,C,1
59567,1-Nic-56,93.64582756,7.121034961,Rhaphidophora peepla,Araceae,Littoral Swamp,C,1
59527,1-Nic-55,92.78252778,12.25444444,Rhaphidophora peepla,Araceae,Syzigium swamp,C,1
2454,1-And-246,92.8483555,12.47859238,Rhizophora apiculata,Rhizophoraceae,Mangrove,T,1
2796,1-And-26,93.87483608,7.131980942,Rhizophora apiculata,Rhizophoraceae,Mangrove,T,1
2922,1-And-268,92.94947222,12.61830556,Rhizophora apiculata,Rhizophoraceae,Mangrove,T,1
3082,1-And-277,92.89553683,12.45322829,Rhizophora apiculata,Rhizophoraceae,Mangrove,T,1
3367,1-And-291,92.77233333,12.33830556,Rhizophora apiculata,Rhizophoraceae,Mangrove,T,1
3371,1-And-292,92.77127778,12.33475,Rhizophora apiculata,Rhizophoraceae,Mangrove,T,1
3375,1-And-293,93.08669305,12.24518081,Rhizophora apiculata,Rhizophoraceae,Mangrove,T,1
3378,1-And-294,92.78981826,12.32293373,Rhizophora apiculata,Rhizophoraceae,Mangrove,T,1
3632,1-And-31,92.80278045,12.13192262,Rhizophora apiculata,Rhizophoraceae,Mangrove,T,1
3645,1-And-31,92.80278045,12.13192262,Rhizophora apiculata,Rhizophoraceae,Mangrove,T,3
4449,1-And-349,92.64861111,11.64647222,Rhizophora apiculata,Rhizophoraceae,Mangrove,T,1
4454,1-And-35,92.59400299,11.97354753,Rhizophora apiculata,Rhizophoraceae,Mangrove,T,1
4460,1-And-350,92.65988889,11.82608333,Rhizophora apiculata,Rhizophoraceae,Mangrove,T,1
4537,1-And-354,92.61380556,11.71863889,Rhizophora apiculata,Rhizophoraceae,Mangrove,T,1
8862,1-And-609,92.38872222,10.78155556,Rhizophora apiculata,Rhizophoraceae,Mangrove,T,1
10247,1-And-68,92.75091945,12.24246427,Rhizophora apiculata,Rhizophoraceae,Mangrove,T,1
10366,1-And-73,93.00794653,13.66766669,Rhizophora apiculata,Rhizophoraceae,Mangrove,T,1
10671,1-And-85,92.96648961,12.06880799,Rhizophora apiculata,Rhizophoraceae,Mangrove,T,1
10813,1-And-92,93.0130679,12.07234339,Rhizophora apiculata,Rhizophoraceae,Mangrove,T,1
10834,1-And-94,92.97328321,12.03256942,Rhizophora apiculata,Rhizophoraceae,Mangrove,T,1
58321,1-Nic-27,93.88044566,7.104000423,Rhizophora apiculata,Rhizophoraceae,Mangrove,T,1
58884,1-Nic-504,93.90892609,7.038830836,Rhizophora apiculata,Rhizophoraceae,Mangrove,T,1
3868,1-And-32,92.80644444,12.12258333,Rhizophora apiculata,Rhizophoraceae,Rhizophora,T,1
4403,1-And-346,92.68925947,11.61435986,Rhizophora apiculata,Rhizophoraceae,Rhizophora,T,1
4711,1-And-36,92.76055556,12.15152778,Rhizophora apiculata,Rhizophoraceae,Rhizophora,T,1
5651,1-And-40,93.89390856,7.07740136,Rhizophora apiculata,Rhizophoraceae,Rhizophora,T,1
10673,1-And-86,93.00094444,12.06125,Rhizophora apiculata,Rhizophoraceae,Rhizophora,T,1
10811,1-And-91,93.00980556,12.07608333,Rhizophora apiculata,Rhizophoraceae,Rhizophora,T,1
10835,1-And-95,92.9775,12.03397222,Rhizophora apiculata,Rhizophoraceae,Rhizophora,T,1
10926,1-And-99,93.0535,12.11313889,Rhizophora apiculata,Rhizophoraceae,Rhizophora,T,1
3650,1-And-310,92.71202853,11.79844243,Rhizophora apiculata,Rhizophoraceae,Xylocarpus,T,1
1576,1-And-216,92.91708333,12.87833333,Rhizophora mucronata,Rhizophoraceae,Mangrove,T,1
2455,1-And-246,92.8483555,12.47859238,Rhizophora mucronata,Rhizophoraceae,Mangrove,T,1
2475,1-And-249,92.85,12.49930556,Rhizophora mucronata,Rhizophoraceae,Mangrove,T,1
2797,1-And-26,93.87483608,7.131980942,Rhizophora mucronata,Rhizophoraceae,Mangrove,T,1
3340,1-And-29,92.80900556,12.13426635,Rhizophora mucronata,Rhizophoraceae,Mangrove,T,1
3368,1-And-291,92.77233333,12.33830556,Rhizophora mucronata,Rhizophoraceae,Mangrove,T,1
3633,1-And-31,92.80278045,12.13192262,Rhizophora mucronata,Rhizophoraceae,Mangrove,T,1
4455,1-And-35,92.59400299,11.97354753,Rhizophora mucronata,Rhizophoraceae,Mangrove,T,1
8863,1-And-609,92.38872222,10.78155556,Rhizophora mucronata,Rhizophoraceae,Mangrove,T,1
8866,1-And-609,92.38872222,10.78155556,Rhizophora mucronata,Rhizophoraceae,Mangrove,T,12
8870,1-And-609,92.38872222,10.78155556,Rhizophora mucronata,Rhizophoraceae,Mangrove,T,40
8926,1-And-610,92.38632564,10.78439658,Rhizophora mucronata,Rhizophoraceae,Mangrove,T,1
8939,1-And-610,92.38632564,10.78439658,Rhizophora mucronata,Rhizophoraceae,Mangrove,T,12
59316,1-Nic-518,93.80792334,6.819418703,Rhizophora mucronata,Rhizophoraceae,Mangrove,T,1
1617,1-And-218,92.87430556,12.88880556,Rhizophora mucronata,Rhizophoraceae,Rhizophora,T,1
3869,1-And-32,92.80644444,12.12258333,Rhizophora mucronata,Rhizophoraceae,Rhizophora,T,1
10812,1-And-91,93.00980556,12.07608333,Rhizophora mucronata,Rhizophoraceae,Rhizophora,T,1
796,1-And-126,93.04730429,11.83915955,Rhynchospora corymbosa,Cyperaceae,Rhizophora,H,3
8747,1-And-604,92.53820467,10.53271642,Rinorea bengalensis,Violaceae,Littoral Swamp,T,1
59621,1-Nic-8,93.51222222,8.036083333,Ryparosa kurzii,Flacourtiaceae,Rhizophora,T,1
1633,1-And-219,92.87647222,12.88469444,Sageraea elliptica,Annonaceae,Mangrove,T,2
7910,1-And-531,92.79564025,12.90798919,Sageraea elliptica,Annonaceae,Mangrove,T,1
10356,1-And-71,92.75241667,12.24408333,Sageraea elliptica,Annonaceae,Rhizophora,T,7
59650,1-Nic-8,93.51222222,8.036083333,Sarcostigma ii,Icacinaceae,Rhizophora,,1
8762,1-And-605,92.4870165,10.51861259,Scaevola taccada,Goodeniaceae,Littoral Swamp,H,1
8772,1-And-605,92.4870165,10.51861259,Scaevola taccada,Goodeniaceae,Littoral Swamp,H,12
8780,1-And-605,92.4870165,10.51861259,Scaevola taccada,Goodeniaceae,Littoral Swamp,H,16
8934,1-And-610,92.38632564,10.78439658,Scaevola taccada,Goodeniaceae,Mangrove,H,5
8940,1-And-610,92.38632564,10.78439658,Scaevola taccada,Goodeniaceae,Mangrove,H,6
59317,1-Nic-518,93.80792334,6.819418703,Scaevola taccada,Goodeniaceae,Mangrove,H,1
8956,1-And-611,92.39313889,10.77886111,Scaevola taccada,Goodeniaceae,Rhizophora,H,2
58544,1-Nic-37,93.83938545,6.770145774,Schefflera elliptica,Araliaceae,Lowland swamp,S,1
59388,1-Nic-520,93.85222222,6.818277778,Schefflera longifolia,Araliaceae,Littoral Swamp,T,1
59417,1-Nic-520,93.85222222,6.818277778,Scindapsus officinalis,Araceae,Littoral Swamp,C,1
58857,1-Nic-502,93.86255556,6.816388889,Selaginella ciliaris,Selaginellaceae,Littoral Swamp,H,1
59461,1-Nic-523,93.39619178,7.995731012,Selaginella ciliaris,Selaginellaceae,Littoral Swamp,H,15
8649,1-And-601,92.57286111,10.80094665,Semecarpus kurzii,Anacardiaceae,Littoral Swamp,T,1
8713,1-And-603,92.54334435,10.53684878,Semecarpus kurzii,Anacardiaceae,Littoral Swamp,T,1
58621,1-Nic-42,93.91141369,7.032599437,Semecarpus kurzii,Anacardiaceae,Littoral Swamp,T,1
8667,1-And-601,92.57286111,10.80094665,Semecarpus kurzii,Anacardiaceae,Littoral Swamp,T,8
8726,1-And-603,92.54334435,10.53684878,Semecarpus kurzii,Anacardiaceae,Littoral Swamp,T,4
10016,1-And-638,92.46770231,10.53464675,Semecarpus kurzii,Anacardiaceae,Littoral Swamp,T,6
58538,1-Nic-37,93.83938545,6.770145774,Semecarpus kurzii,Anacardiaceae,Lowland swamp,T,1
58656,1-Nic-43,93.90684509,7.02976304,Semecarpus kurzii,Anacardiaceae,Lowland swamp,T,1
7911,1-And-531,92.79564025,12.90798919,Semecarpus kurzii,Anacardiaceae,Mangrove,T,1
59622,1-Nic-8,93.51222222,8.036083333,Semecarpus kurzii,Anacardiaceae,Rhizophora,T,1
59633,1-Nic-8,93.51222222,8.036083333,Semecarpus kurzii,Anacardiaceae,Rhizophora,T,2
4427,1-And-348,92.64855556,11.644,Semecarpus prainii,Anacardiaceae,Mangrove,T,1
