ID,False_ID,Island,LON,LAT,Species_Na,Family,Vegetation,Life_Form,No_of_Indi
10220,1-And-67,Andaman,92.7945,12.2930,Chromolaena odorata,Asteraceae,Tropical Semi-evergreen,H,15
10207,1-And-67,Andaman,92.7945,12.2930,Bombax insigne,Bombacaceae,Tropical Semi-evergreen,T,1
10225,1-And-67,Andaman,92.7945,12.2930,Calophyllum inophyllum,Clusiaceae,Tropical Semi-evergreen,T,3
10228,1-And-67,Andaman,92.7945,12.2930,Garcinia xanthochymus,Clusiaceae,Tropical Semi-evergreen,T,1
10209,1-And-67,Andaman,92.7945,12.2930,Diospyros marmorata,Ebenaceae,Tropical Semi-evergreen,T,1
10226,1-And-67,Andaman,92.7945,12.2930,Diospyros marmorata,Ebenaceae,Tropical Semi-evergreen,T,4
10227,1-And-67,Andaman,92.7945,12.2930,Diospyros pyrrhocarpa,Ebenaceae,Tropical Semi-evergreen,T,4
10206,1-And-67,Andaman,92.7945,12.2930,Baccaurea ramiflora,Euphorbiaceae,Tropical Semi-evergreen,T,1
10223,1-And-67,Andaman,92.7945,12.2930,Baccaurea ramiflora,Euphorbiaceae,Tropical Semi-evergreen,T,1
10214,1-And-67,Andaman,92.7945,12.2930,Pterocarpus dalbergioides,Fabaceae,Tropical Semi-evergreen,T,1
10221,1-And-67,Andaman,92.7945,12.2930,Leea indica,Leeaceae,Tropical Semi-evergreen,S,9
10229,1-And-67,Andaman,92.7945,12.2930,Leea indica,Leeaceae,Tropical Semi-evergreen,S,6
10239,1-And-67,Andaman,92.7945,12.2930,Leea indica,Leeaceae,Tropical Semi-evergreen,S,6
10211,1-And-67,Andaman,92.7945,12.2930,Lagerstroemia hypoleuca,Lythraceae,Tropical Semi-evergreen,T,1
10222,1-And-67,Andaman,92.7945,12.2930,Aglaia lawii,Meliaceae,Tropical Semi-evergreen,T,3
10216,1-And-67,Andaman,92.7945,12.2930,Streblus asper,Moraceae,Tropical Semi-evergreen,T,1
10243,1-And-67,Andaman,92.7945,12.2930,Syzygium manii,Myrsinaceae,Tropical Semi-evergreen,T,2
10236,1-And-67,Andaman,92.7945,12.2930,Syzygium cumini,Myrtaceae,Tropical Semi-evergreen,T,3
10213,1-And-67,Andaman,92.7945,12.2930,Laurocerasus javanica,Rosaceae,Tropical Semi-evergreen,T,1
10232,1-And-67,Andaman,92.7945,12.2930,Pteris woodwardioides,Rosaceae,Tropical Semi-evergreen,H,1
10212,1-And-67,Andaman,92.7945,12.2930,Murraya paniculata,Rutaceae,Tropical Semi-evergreen,T,1
10241,1-And-67,Andaman,92.7945,12.2930,Murraya koenigii,Rutaceae,Tropical Semi-evergreen,T,29
10235,1-And-67,Andaman,92.7945,12.2930,Striga asiatica,Scorphulariaceae,Tropical Semi-evergreen,T,3
10210,1-And-67,Andaman,92.7945,12.2930,Heritiera littoralis,Sterculiaceae,Tropical Semi-evergreen,T,1
10218,1-And-67,Andaman,92.7945,12.2930,Tetrameles nudiflora,Tetrameliaceae,Tropical Semi-evergreen,T,1
10208,1-And-67,Andaman,92.7945,12.2930,Celtis timorensis,Ulmaceae,Tropical Semi-evergreen,T,1
10246,1-And-68,Andaman,92.7509,12.2425,Lumnitzera racemosa,Combretaceae,Mangrove,T,1
10244,1-And-68,Andaman,92.7509,12.2425,Ceriops tagal,Rhizophoraceae,Mangrove,T,1
10247,1-And-68,Andaman,92.7509,12.2425,Rhizophora apiculata,Rhizophoraceae,Mangrove,T,1
10245,1-And-68,Andaman,92.7509,12.2425,Heritiera littoralis,Sterculiaceae,Mangrove,T,1
10257,1-And-69,Andaman,92.7728,12.1945,Oroxylum indicum,Acanthaceae,Tropical Moist deciduous,T,1
10275,1-And-69,Andaman,92.7728,12.1945,Oroxylum indicum,Acanthaceae,Tropical Moist deciduous,T,4
10253,1-And-69,Andaman,92.7728,12.1945,Lannea coromandelica,Anacardiaceae,Tropical Moist deciduous,T,1
10276,1-And-69,Andaman,92.7728,12.1945,Polyalthia andamanica,Annonaceae,Tropical Moist deciduous,T,28
10261,1-And-69,Andaman,92.7728,12.1945,Tabernaemontana alternifolia,Apocynaceae,Tropical Moist deciduous,T,1
10279,1-And-69,Andaman,92.7728,12.1945,Tabernaemontana alternifolia,Apocynaceae,Tropical Moist deciduous,T,11
10285,1-And-69,Andaman,92.7728,12.1945,Tabernaemontana alternifolia,Apocynaceae,Tropical Moist deciduous,T,11
10271,1-And-69,Andaman,92.7728,12.1945,Calamus pseudorivalis,Arecaceae,Tropical Moist deciduous,C,7
10273,1-And-69,Andaman,92.7728,12.1945,Licuala peltata,Arecaceae,Tropical Moist deciduous,T,4
10281,1-And-69,Andaman,92.7728,12.1945,Calamus andamanicus,Arecaceae,Tropical Moist deciduous,C,7
10283,1-And-69,Andaman,92.7728,12.1945,Licuala peltata,Arecaceae,Tropical Moist deciduous,T,4
10263,1-And-69,Andaman,92.7728,12.1945,Chromolaena odorata,Asteraceae,Tropical Moist deciduous,H,7
10287,1-And-69,Andaman,92.7728,12.1945,Oroxylum indicum,Bignoneaceae,Tropical Moist deciduous,T,8
10249,1-And-69,Andaman,92.7728,12.1945,Bombax insigne,Bombacaceae,Tropical Moist deciduous,T,1
10280,1-And-69,Andaman,92.7728,12.1945,Tamarindus indica,Caesalpiniaceae,Tropical Moist deciduous,T,2
10262,1-And-69,Andaman,92.7728,12.1945,Terminalia catappa,Combretaceae,Tropical Moist deciduous,T,1
10251,1-And-69,Andaman,92.7728,12.1945,Dipterocarpus grandiflorus,Dipterocarpaceae,Tropical Moist deciduous,T,1
10250,1-And-69,Andaman,92.7728,12.1945,Diospyros marmorata,Ebenaceae,Tropical Moist deciduous,T,1
10272,1-And-69,Andaman,92.7728,12.1945,Diospyros pilosiuscula,Ebenaceae,Tropical Moist deciduous,T,9
10282,1-And-69,Andaman,92.7728,12.1945,Diospyros undulata,Ebenaceae,Tropical Moist deciduous,T,20
10254,1-And-69,Andaman,92.7728,12.1945,Mallotus actinoneurus,Euphorbiaceae,Tropical Moist deciduous,T,1
10255,1-And-69,Andaman,92.7728,12.1945,Mallotus repandus,Euphorbiaceae,Tropical Moist deciduous,T,1
10258,1-And-69,Andaman,92.7728,12.1945,Pterocarpus dalbergioides,Fabaceae,Tropical Moist deciduous,T,1
10277,1-And-69,Andaman,92.7728,12.1945,Pterocarpus dalbergioides,Fabaceae,Tropical Moist deciduous,T,4
10265,1-And-69,Andaman,92.7728,12.1945,Leea indica,Leeaceae,Tropical Moist deciduous,S,6
10252,1-And-69,Andaman,92.7728,12.1945,Lagerstroemia hypoleuca,Lythraceae,Tropical Moist deciduous,T,1
10268,1-And-69,Andaman,92.7728,12.1945,Stachyphrynium placentarium,Marantaceae,Tropical Moist deciduous,H,22
10269,1-And-69,Andaman,92.7728,12.1945,Aglaia lawii,Meliaceae,Tropical Moist deciduous,T,12
10266,1-And-69,Andaman,92.7728,12.1945,Mimosa pudica,Mimosaceae,Tropical Moist deciduous,C,1
10259,1-And-69,Andaman,92.7728,12.1945,Streblus asper,Moraceae,Tropical Moist deciduous,T,1
10256,1-And-69,Andaman,92.7728,12.1945,Myristica andamanica,Myristicaceae,Tropical Moist deciduous,T,1
10264,1-And-69,Andaman,92.7728,12.1945,Geodorum laxiflorum,Orchidaceae,Tropical Moist deciduous,H,1
10267,1-And-69,Andaman,92.7728,12.1945,Oplismenus compositus,Poaceae,Tropical Moist deciduous,H,30
10248,1-And-69,Andaman,92.7728,12.1945,Merope angulata,Rutaceae,Tropical Moist deciduous,S,1
10270,1-And-69,Andaman,92.7728,12.1945,Atalantia monophylla,Rutaceae,Tropical Moist deciduous,T,10
10274,1-And-69,Andaman,92.7728,12.1945,Murraya koenigii,Rutaceae,Tropical Moist deciduous,T,1
10284,1-And-69,Andaman,92.7728,12.1945,Murraya koenigii,Rutaceae,Tropical Moist deciduous,T,28
10286,1-And-69,Andaman,92.7728,12.1945,Atalantia monophylla,Rutaceae,Tropical Moist deciduous,T,14
10260,1-And-69,Andaman,92.7728,12.1945,Striga asiatica,Scorphulariaceae,Tropical Moist deciduous,T,1
10278,1-And-69,Andaman,92.7728,12.1945,Striga asiatica,Scorphulariaceae,Tropical Moist deciduous,T,20
10294,1-And-7,Andaman,92.7890,12.1689,Staurogyne lanceolata,Acanthaceae,Tropical Moist deciduous,H,1
10312,1-And-7,Andaman,92.7890,12.1689,Tabernaemontana alternifolia,Apocynaceae,Tropical Moist deciduous,T,8
10301,1-And-7,Andaman,92.7890,12.1689,Licuala peltata,Arecaceae,Tropical Moist deciduous,T,4
10291,1-And-7,Andaman,92.7890,12.1689,Carex cryptostachys,Cyperaceae,Tropical Moist deciduous,H,51
10292,1-And-7,Andaman,92.7890,12.1689,Kyllinga brevifolia,Cyperaceae,Tropical Moist deciduous,H,11
10304,1-And-7,Andaman,92.7890,12.1689,Rhynchospora corymbosa,Cyperaceae,Tropical Moist deciduous,H,1
10293,1-And-7,Andaman,92.7890,12.1689,Desmodium triflorum,Fabaceae,Tropical Moist deciduous,H,25
10296,1-And-7,Andaman,92.7890,12.1689,Hyptis capitata,Lamiaceae,Tropical Moist deciduous,H,12
10297,1-And-7,Andaman,92.7890,12.1689,Leea indica,Leeaceae,Tropical Moist deciduous,S,12
10300,1-And-7,Andaman,92.7890,12.1689,Leea indica,Leeaceae,Tropical Moist deciduous,S,2
10289,1-And-7,Andaman,92.7890,12.1689,Lagerstroemia hypoleuca,Lythraceae,Tropical Moist deciduous,T,1
10288,1-And-7,Andaman,92.7890,12.1689,Knema andamanica,Myristicaceae,Tropical Moist deciduous,T,1
10302,1-And-7,Andaman,92.7890,12.1689,Myristica andamanica,Myristicaceae,Tropical Moist deciduous,T,2
10306,1-And-7,Andaman,92.7890,12.1689,Syzygium cumini,Myrtaceae,Tropical Moist deciduous,T,1
10311,1-And-7,Andaman,92.7890,12.1689,Syzygium samarangense,Myrtaceae,Tropical Moist deciduous,T,4
10295,1-And-7,Andaman,92.7890,12.1689,Eragrostis atrovirens,Poaceae,Tropical Moist deciduous,H,3
10298,1-And-7,Andaman,92.7890,12.1689,Paspalum scrobiculatum,Poaceae,Tropical Moist deciduous,H,12
10299,1-And-7,Andaman,92.7890,12.1689,Atalantia monophylla,Rutaceae,Tropical Moist deciduous,T,2
10308,1-And-7,Andaman,92.7890,12.1689,Atalantia monophylla,Rutaceae,Tropical Moist deciduous,T,4
10309,1-And-7,Andaman,92.7890,12.1689,Evodia glabra,Rutaceae,Tropical Moist deciduous,T,8
10310,1-And-7,Andaman,92.7890,12.1689,Striga asiatica,Scorphulariaceae,Tropical Moist deciduous,T,4
10303,1-And-7,Andaman,92.7890,12.1689,Pterospermum acerifolium,Sterculiaceae,Tropical Moist deciduous,T,1
10305,1-And-7,Andaman,92.7890,12.1689,Sterculia villosa,Sterculiaceae,Tropical Moist deciduous,T,2
10290,1-And-7,Andaman,92.7890,12.1689,Tectona grandis,Verbanaceae,Tropical Moist deciduous,T,1
10307,1-And-7,Andaman,92.7890,12.1689,Tectona grandis,Verbanaceae,Tropical Moist deciduous,T,1
10321,1-And-70,Andaman,92.7709,12.2044,Sageraea elliptica,Annonaceae,Tropical Semi-evergreen,T,1
10332,1-And-70,Andaman,92.7709,12.2044,Saccopetalum tectonum,Annonaceae,Tropical Semi-evergreen,T,2
10334,1-And-70,Andaman,92.7709,12.2044,Caryota mitis,Arecaceae,Tropical Semi-evergreen,T,10
10335,1-And-70,Andaman,92.7709,12.2044,Korthalsia laciniosa,Arecaceae,Tropical Semi-evergreen,S,3
10336,1-And-70,Andaman,92.7709,12.2044,Licuala peltata,Arecaceae,Tropical Semi-evergreen,T,4
10317,1-And-70,Andaman,92.7709,12.2044,Garcinia speciosa,Clusiaceae,Tropical Semi-evergreen,T,1
10330,1-And-70,Andaman,92.7709,12.2044,Garcinia speciosa,Clusiaceae,Tropical Semi-evergreen,T,1
10324,1-And-70,Andaman,92.7709,12.2044,Terminalia bialata,Combretaceae,Tropical Semi-evergreen,T,1
10325,1-And-70,Andaman,92.7709,12.2044,Terminalia catappa,Combretaceae,Tropical Semi-evergreen,T,1
10316,1-And-70,Andaman,92.7709,12.2044,Dipterocarpus grandiflorus,Dipterocarpaceae,Tropical Semi-evergreen,T,1
10329,1-And-70,Andaman,92.7709,12.2044,Dipterocarpus turbinatus,Dipterocarpaceae,Tropical Semi-evergreen,T,20
10315,1-And-70,Andaman,92.7709,12.2044,Diospyros marmorata,Ebenaceae,Tropical Semi-evergreen,T,1
10319,1-And-70,Andaman,92.7709,12.2044,Macaranga tanarius,Euphorbiaceae,Tropical Semi-evergreen,T,1
10327,1-And-70,Andaman,92.7709,12.2044,Leea indica,Leeaceae,Tropical Semi-evergreen,S,15
10318,1-And-70,Andaman,92.7709,12.2044,Lagerstroemia hypoleuca,Lythraceae,Tropical Semi-evergreen,T,1
10313,1-And-70,Andaman,92.7709,12.2044,Aglaia lawii,Meliaceae,Tropical Semi-evergreen,T,1
10328,1-And-70,Andaman,92.7709,12.2044,Aglaia spectabilis,Meliaceae,Tropical Semi-evergreen,T,5
10320,1-And-70,Andaman,92.7709,12.2044,Myristica fragrans,Myristicaceae,Tropical Semi-evergreen,T,1
10331,1-And-70,Andaman,92.7709,12.2044,Endocomia macrocoma,Myristicaceae,Tropical Semi-evergreen,T,9
10323,1-And-70,Andaman,92.7709,12.2044,Striga asiatica,Scorphulariaceae,Tropical Semi-evergreen,T,1
10333,1-And-70,Andaman,92.7709,12.2044,Striga asiatica,Scorphulariaceae,Tropical Semi-evergreen,T,1
10322,1-And-70,Andaman,92.7709,12.2044,Sterculia campanulata,Sterculiaceae,Tropical Semi-evergreen,T,1
10326,1-And-70,Andaman,92.7709,12.2044,Ternstroemia wallichiana,Ternstroemiaceae,Tropical Semi-evergreen,T,1
10314,1-And-70,Andaman,92.7709,12.2044,Celtis timorensis,Ulmaceae,Tropical Semi-evergreen,T,1
10338,1-And-71,Andaman,92.7524,12.2441,Bouea oppositifolia,Anacardiaceae,Rhizophora,T,1
10356,1-And-71,Andaman,92.7524,12.2441,Sageraea elliptica,Annonaceae,Rhizophora,T,7
10346,1-And-71,Andaman,92.7524,12.2441,Tabernaemontana alternifolia,Apocynaceae,Rhizophora,T,1
10360,1-And-71,Andaman,92.7524,12.2441,Tabernaemontana alternifolia,Apocynaceae,Rhizophora,T,3
10357,1-And-71,Andaman,92.7524,12.2441,Caryota mitis,Arecaceae,Rhizophora,T,6
10358,1-And-71,Andaman,92.7524,12.2441,Licuala peltata,Arecaceae,Rhizophora,T,3
10342,1-And-71,Andaman,92.7524,12.2441,Garcinia speciosa,Clusiaceae,Rhizophora,T,1
10347,1-And-71,Andaman,92.7524,12.2441,Terminalia catappa,Combretaceae,Rhizophora,T,1
10341,1-And-71,Andaman,92.7524,12.2441,Dipterocarpus grandiflorus,Dipterocarpaceae,Rhizophora,T,1
10354,1-And-71,Andaman,92.7524,12.2441,Dipterocarpus turbinatus,Dipterocarpaceae,Rhizophora,T,5
10340,1-And-71,Andaman,92.7524,12.2441,Diospyros marmorata,Ebenaceae,Rhizophora,T,1
10352,1-And-71,Andaman,92.7524,12.2441,Diospyros marmorata,Ebenaceae,Rhizophora,T,3
10343,1-And-71,Andaman,92.7524,12.2441,Pterocarpus dalbergioides,Fabaceae,Rhizophora,T,1
10350,1-And-71,Andaman,92.7524,12.2441,Leea indica,Leeaceae,Rhizophora,S,6
10337,1-And-71,Andaman,92.7524,12.2441,Aglaia hiernii,Meliaceae,Rhizophora,T,1
10351,1-And-71,Andaman,92.7524,12.2441,Aglaia lawii,Meliaceae,Rhizophora,T,7
10355,1-And-71,Andaman,92.7524,12.2441,Planchonia andamanica,Myrtaceae,Rhizophora,T,3
10359,1-And-71,Andaman,92.7524,12.2441,Murraya koenigii,Rutaceae,Rhizophora,T,5
10361,1-And-71,Andaman,92.7524,12.2441,Atalantia monophylla,Rutaceae,Rhizophora,T,6
10353,1-And-71,Andaman,92.7524,12.2441,Diploknema butyracea,Sapotaceae,Rhizophora,T,2
10345,1-And-71,Andaman,92.7524,12.2441,Striga asiatica,Scorphulariaceae,Rhizophora,T,1
10344,1-And-71,Andaman,92.7524,12.2441,Pterygota alata,Sterculiaceae,Rhizophora,T,1
10348,1-And-71,Andaman,92.7524,12.2441,Ternstroemia wallichiana,Ternstroemiaceae,Rhizophora,T,1
10349,1-And-71,Andaman,92.7524,12.2441,Tetrameles nudiflora,Tetrameliaceae,Rhizophora,T,1
10339,1-And-71,Andaman,92.7524,12.2441,Celtis timorensis,Ulmaceae,Rhizophora,T,1
10362,1-And-72,Andaman,92.7548,12.2614,Ceriops tagal,Rhizophoraceae,Secondary tropical evergreen,T,1
10363,1-And-72,Andaman,92.7548,12.2614,Rhizophora apiculata,Rhizophoraceae,Secondary tropical evergreen,T,1
10365,1-And-73,Andaman,93.0079,13.6677,Lumnitzera racemosa,Combretaceae,Mangrove,T,1
10364,1-And-73,Andaman,93.0079,13.6677,Ceriops tagal,Rhizophoraceae,Mangrove,T,1
10366,1-And-73,Andaman,93.0079,13.6677,Rhizophora apiculata,Rhizophoraceae,Mangrove,T,1
10367,1-And-74,Andaman,92.7740,12.3103,Ceriops tagal,Rhizophoraceae,Tropical Semi-evergreen,T,1
10368,1-And-74,Andaman,92.7740,12.3103,Rhizophora apiculata,Rhizophoraceae,Tropical Semi-evergreen,T,1
10370,1-And-75,Andaman,92.7649,12.2849,Lumnitzera racemosa,Combretaceae,Tropical Evergreen,T,1
10369,1-And-75,Andaman,92.7649,12.2849,Ceriops tagal,Rhizophoraceae,Tropical Evergreen,T,1
10371,1-And-75,Andaman,92.7649,12.2849,Rhizophora apiculata,Rhizophoraceae,Tropical Evergreen,T,1
10372,1-And-76,Andaman,92.7542,12.2693,Rhizophora apiculata,Rhizophoraceae,Tropical Semi-evergreen,T,1
10373,1-And-76,Andaman,92.7542,12.2693,Rhizophora mucronata,Rhizophoraceae,Tropical Semi-evergreen,T,1
10375,1-And-77,Andaman,92.7695,12.2185,Lumnitzera racemosa,Combretaceae,Mangrove,T,1
10374,1-And-77,Andaman,92.7695,12.2185,Aegiceras corniculatum,Rubiaceae,Mangrove,S,1
10389,1-And-78,Andaman,92.7962,12.2084,Staurogyne lanceolata,Acanthaceae,Tropical Moist deciduous,H,8
10401,1-And-78,Andaman,92.7962,12.2084,Saccopetalum tectonum,Annonaceae,Tropical Moist deciduous,T,5
10402,1-And-78,Andaman,92.7962,12.2084,Sageraea elliptica,Annonaceae,Tropical Moist deciduous,T,3
10405,1-And-78,Andaman,92.7962,12.2084,Tabernaemontana alternifolia,Apocynaceae,Tropical Moist deciduous,T,7
10409,1-And-78,Andaman,92.7962,12.2084,Tabernaemontana alternifolia,Apocynaceae,Tropical Moist deciduous,T,7
10393,1-And-78,Andaman,92.7962,12.2084,Calamus palustris,Arecaceae,Tropical Moist deciduous,T,17
10398,1-And-78,Andaman,92.7962,12.2084,Licuala peltata,Arecaceae,Tropical Moist deciduous,T,7
10406,1-And-78,Andaman,92.7962,12.2084,Calamus palustris,Arecaceae,Tropical Moist deciduous,T,17
10408,1-And-78,Andaman,92.7962,12.2084,Licuala peltata,Arecaceae,Tropical Moist deciduous,T,7
10388,1-And-78,Andaman,92.7962,12.2084,Chromolaena odorata,Asteraceae,Tropical Moist deciduous,H,1
10377,1-And-78,Andaman,92.7962,12.2084,Bombax insigne,Bombacaceae,Tropical Moist deciduous,T,1
10411,1-And-78,Andaman,92.7962,12.2084,Ganophyllum falcatum,Burseraceae,Tropical Moist deciduous,T,20
10394,1-And-78,Andaman,92.7962,12.2084,Calophyllum inophyllum,Clusiaceae,Tropical Moist deciduous,T,1
10386,1-And-78,Andaman,92.7962,12.2084,Terminalia bialata,Combretaceae,Tropical Moist deciduous,T,1
10379,1-And-78,Andaman,92.7962,12.2084,Dillenia indica,Dilleniaceae,Tropical Moist deciduous,T,1
10380,1-And-78,Andaman,92.7962,12.2084,Diospyros marmorata,Ebenaceae,Tropical Moist deciduous,T,1
10395,1-And-78,Andaman,92.7962,12.2084,Diospyros pyrrhocarpa,Ebenaceae,Tropical Moist deciduous,T,1
10407,1-And-78,Andaman,92.7962,12.2084,Diospyros undulata,Ebenaceae,Tropical Moist deciduous,T,24
10384,1-And-78,Andaman,92.7962,12.2084,Mallotus repandus,Euphorbiaceae,Tropical Moist deciduous,T,1
10399,1-And-78,Andaman,92.7962,12.2084,Pterocarpus dalbergioides,Fabaceae,Tropical Moist deciduous,T,1
10390,1-And-78,Andaman,92.7962,12.2084,Leea indica,Leeaceae,Tropical Moist deciduous,S,3
10383,1-And-78,Andaman,92.7962,12.2084,Lagerstroemia hypoleuca,Lythraceae,Tropical Moist deciduous,T,1
10376,1-And-78,Andaman,92.7962,12.2084,Aglaia hiernii,Meliaceae,Tropical Moist deciduous,T,1
10391,1-And-78,Andaman,92.7962,12.2084,Aglaia lawii,Meliaceae,Tropical Moist deciduous,T,7
10382,1-And-78,Andaman,92.7962,12.2084,Ficus hispida,Moraceae,Tropical Moist deciduous,T,1
10404,1-And-78,Andaman,92.7962,12.2084,Syzygium cumini,Myrtaceae,Tropical Moist deciduous,T,5
10392,1-And-78,Andaman,92.7962,12.2084,Atalantia monophylla,Rutaceae,Tropical Moist deciduous,T,9
10410,1-And-78,Andaman,92.7962,12.2084,Atalantia monophylla,Rutaceae,Tropical Moist deciduous,T,12
10397,1-And-78,Andaman,92.7962,12.2084,Ganophyllum falcatum,Sapindaceae,Tropical Moist deciduous,T,10
10381,1-And-78,Andaman,92.7962,12.2084,Diploknema butyracea,Sapotaceae,Tropical Moist deciduous,T,1
10396,1-And-78,Andaman,92.7962,12.2084,Diploknema butyracea,Sapotaceae,Tropical Moist deciduous,T,2
10403,1-And-78,Andaman,92.7962,12.2084,Striga asiatica,Scorphulariaceae,Tropical Moist deciduous,T,29
10385,1-And-78,Andaman,92.7962,12.2084,Pterospermum acerifolium,Sterculiaceae,Tropical Moist deciduous,T,1
10400,1-And-78,Andaman,92.7962,12.2084,Pterospermum acerifolium,Sterculiaceae,Tropical Moist deciduous,T,1
10387,1-And-78,Andaman,92.7962,12.2084,Tetrameles nudiflora,Tetrameliaceae,Tropical Moist deciduous,T,1
10378,1-And-78,Andaman,92.7962,12.2084,Celtis timorensis,Ulmaceae,Tropical Moist deciduous,T,1
10423,1-And-79,Andaman,92.7854,12.2021,Mangifera sylvatica,Anacardiaceae,Andaman tropical evergreen,T,1
10426,1-And-79,Andaman,92.7854,12.2021,Parishia insignis,Anacardiaceae,Andaman tropical evergreen,T,1
10442,1-And-79,Andaman,92.7854,12.2021,Mangifera sylvatica,Anacardiaceae,Andaman tropical evergreen,T,4
10428,1-And-79,Andaman,92.7854,12.2021,Sageraea elliptica,Annonaceae,Andaman tropical evergreen,T,1
10445,1-And-79,Andaman,92.7854,12.2021,Saccopetalum tectonum,Annonaceae,Andaman tropical evergreen,T,1
10446,1-And-79,Andaman,92.7854,12.2021,Calamus andamanicus,Arecaceae,Andaman tropical evergreen,C,5
10448,1-And-79,Andaman,92.7854,12.2021,Licuala peltata,Arecaceae,Andaman tropical evergreen,T,1
10425,1-And-79,Andaman,92.7854,12.2021,Pajanelia longifolia,Bignoneaceae,Andaman tropical evergreen,T,1
10413,1-And-79,Andaman,92.7854,12.2021,Canarium euphyllum,Burseraceae,Andaman tropical evergreen,T,1
10441,1-And-79,Andaman,92.7854,12.2021,Garcinia speciosa,Clusiaceae,Andaman tropical evergreen,T,5
10430,1-And-79,Andaman,92.7854,12.2021,Terminalia manii,Combretaceae,Andaman tropical evergreen,T,1
10416,1-And-79,Andaman,92.7854,12.2021,Dillenia indica,Dilleniaceae,Andaman tropical evergreen,T,1
10418,1-And-79,Andaman,92.7854,12.2021,Dipterocarpus grandiflorus,Dipterocarpaceae,Andaman tropical evergreen,T,1
10419,1-And-79,Andaman,92.7854,12.2021,Dipterocarpus turbinatus,Dipterocarpaceae,Andaman tropical evergreen,T,1
10440,1-And-79,Andaman,92.7854,12.2021,Dipterocarpus turbinatus,Dipterocarpaceae,Andaman tropical evergreen,T,11
10450,1-And-79,Andaman,92.7854,12.2021,Dipterocarpus turbinatus,Dipterocarpaceae,Andaman tropical evergreen,T,6
10417,1-And-79,Andaman,92.7854,12.2021,Diospyros marmorata,Ebenaceae,Andaman tropical evergreen,T,1
10438,1-And-79,Andaman,92.7854,12.2021,Diospyros pyrrhocarpa,Ebenaceae,Andaman tropical evergreen,T,1
10449,1-And-79,Andaman,92.7854,12.2021,Diospyros pyrrhocarpa,Ebenaceae,Andaman tropical evergreen,T,12
10412,1-And-79,Andaman,92.7854,12.2021,Bischofia javanica,Euphorbiaceae,Andaman tropical evergreen,T,1
10422,1-And-79,Andaman,92.7854,12.2021,Mallotus repandus,Euphorbiaceae,Andaman tropical evergreen,T,1
10427,1-And-79,Andaman,92.7854,12.2021,Planchonia valida,Lecithydaceae,Andaman tropical evergreen,T,1
10435,1-And-79,Andaman,92.7854,12.2021,Leea indica,Leeaceae,Andaman tropical evergreen,S,3
10447,1-And-79,Andaman,92.7854,12.2021,Leea indica,Leeaceae,Andaman tropical evergreen,S,9
10436,1-And-79,Andaman,92.7854,12.2021,Aglaia lawii,Meliaceae,Andaman tropical evergreen,T,8
10437,1-And-79,Andaman,92.7854,12.2021,Chukrasia tabularis,Meliaceae,Andaman tropical evergreen,T,2
10420,1-And-79,Andaman,92.7854,12.2021,Endocomia macrocoma,Myristicaceae,Andaman tropical evergreen,T,1
10424,1-And-79,Andaman,92.7854,12.2021,Myristica andamanica,Myristicaceae,Andaman tropical evergreen,T,1
10451,1-And-79,Andaman,92.7854,12.2021,Myristica andamanica,Myristicaceae,Andaman tropical evergreen,T,8
10429,1-And-79,Andaman,92.7854,12.2021,Syzygium cumini,Myrtaceae,Andaman tropical evergreen,T,1
10443,1-And-79,Andaman,92.7854,12.2021,Planchonia andamanica,Myrtaceae,Andaman tropical evergreen,T,1
10415,1-And-79,Andaman,92.7854,12.2021,Champereia manillana,Opilacaceae,Andaman tropical evergreen,S,1
10434,1-And-79,Andaman,92.7854,12.2021,Geodorum laxiflorum,Orchidaceae,Andaman tropical evergreen,H,1
10433,1-And-79,Andaman,92.7854,12.2021,Freycinetia insignis,Pandanaceae,Andaman tropical evergreen,C,8
10444,1-And-79,Andaman,92.7854,12.2021,Podocarpus neriifolius,Podocarpaceae,Andaman tropical evergreen,T,7
10432,1-And-79,Andaman,92.7854,12.2021,Xanthophyllum andamanicum,Polygalaceae,Andaman tropical evergreen,T,1
10439,1-And-79,Andaman,92.7854,12.2021,Diploknema butyracea,Sapotaceae,Andaman tropical evergreen,T,2
10421,1-And-79,Andaman,92.7854,12.2021,Heritiera littoralis,Sterculiaceae,Andaman tropical evergreen,T,1
10431,1-And-79,Andaman,92.7854,12.2021,Tetrameles nudiflora,Tetrameliaceae,Andaman tropical evergreen,T,1
10414,1-And-79,Andaman,92.7854,12.2021,Celtis timorensis,Ulmaceae,Andaman tropical evergreen,T,1
10458,1-And-8,Andaman,92.7981,12.1828,Staurogyne lanceolata,Acanthaceae,Tectona,H,40
10454,1-And-8,Andaman,92.7981,12.1828,Lannea coromandelica,Anacardiaceae,Tectona,T,1
10471,1-And-8,Andaman,92.7981,12.1828,Tabernaemontana alternifolia,Apocynaceae,Tectona,T,2
10480,1-And-8,Andaman,92.7981,12.1828,Tabernaemontana alternifolia,Apocynaceae,Tectona,T,18
10464,1-And-8,Andaman,92.7981,12.1828,Calamus pseudorivalis,Arecaceae,Tectona,C,10
10467,1-And-8,Andaman,92.7981,12.1828,Licuala peltata,Arecaceae,Tectona,T,1
10473,1-And-8,Andaman,92.7981,12.1828,Calamus andamanicus,Arecaceae,Tectona,C,10
10476,1-And-8,Andaman,92.7981,12.1828,Licuala peltata,Arecaceae,Tectona,T,1
